snapshot_date,store_id,store_city,product_id,product_name,category,quantity_on_hand,reorder_level,unit_cost
2024-01-01,STR-DEL-01,Delhi,P0006,LED Desk Lamp,Electronics,424,22,20730.97
2024-01-01,STR-DEL-01,Delhi,P0056,Bermuda Shorts,Clothing,11,17,2650.74
2024-01-01,STR-DEL-01,Delhi,P0194,Card Game UNO,Toys,67,32,2557.46
2024-01-01,STR-DEL-01,Delhi,P0082,Muesli 1kg,Groceries,366,18,187.32
2024-01-01,STR-DEL-01,Delhi,P0007,Webcam HD,Electronics,0,13,28731.64
2024-01-01,STR-DEL-01,Delhi,P0142,Resistance Bands Set,Sports,460,17,3852.43
2024-01-01,STR-DEL-01,Delhi,P0059,Night Suit,Clothing,109,49,904.29
2024-01-01,STR-DEL-01,Delhi,P0037,Polo T-Shirt,Clothing,230,48,3288.53
2024-01-01,STR-DEL-01,Delhi,P0183,Play-Doh 10pk,Toys,301,18,3145.12
2024-01-01,STR-DEL-01,Delhi,P0109,Laundry Basket Foldable,Home & Kitchen,456,26,4321.64
2024-01-01,STR-DEL-01,Delhi,P0122,Conditioner Keratin 200ml,Beauty,211,35,1803.76
2024-01-01,STR-DEL-01,Delhi,P0172,The Lean Startup,Books,146,26,742.56
2024-01-01,STR-DEL-01,Delhi,P0186,Nerf Blaster,Toys,304,49,1085.93
2024-01-01,STR-DEL-01,Delhi,P0195,Slime Kit DIY,Toys,358,20,1240.55
2024-01-01,STR-DEL-01,Delhi,P0072,Olive Oil 500ml,Groceries,326,13,706.54
2024-01-01,STR-DEL-01,Delhi,P0019,Portable Monitor 15in,Electronics,464,49,25481.88
2024-01-01,STR-DEL-01,Delhi,P0123,Face Mask Sheet 5pk,Beauty,259,34,2558.7
2024-01-01,STR-DEL-01,Delhi,P0055,Maxi Dress,Clothing,341,39,2997.36
2024-01-01,STR-DEL-01,Delhi,P0167,Python Crash Course,Books,457,11,431.47
2024-01-01,STR-DEL-01,Delhi,P0086,Jaggery 1kg,Groceries,160,29,147.4
2024-01-01,STR-DEL-01,Delhi,P0065,Wheat Flour 5kg,Groceries,407,16,592.1
2024-01-01,STR-DEL-01,Delhi,P0129,Deodorant Roll-On,Beauty,448,17,2700.43
2024-01-01,STR-DEL-01,Delhi,P0099,Knife Set 6pc,Home & Kitchen,353,45,11454.57
2024-01-01,STR-DEL-01,Delhi,P0108,Photo Frame Set 5pc,Home & Kitchen,270,28,5227.43
2024-01-01,STR-DEL-01,Delhi,P0196,Drone Mini Kids,Toys,60,21,2465.13
2024-01-01,STR-DEL-01,Delhi,P0143,Skipping Rope Speed,Sports,288,38,1828.88
2024-01-01,STR-DEL-01,Delhi,P0114,Dustbin Pedal 12L,Home & Kitchen,219,48,1866.97
2024-01-01,STR-DEL-01,Delhi,P0079,Mixed Dry Fruits 500g,Groceries,0,16,170.5
2024-01-01,STR-DEL-01,Delhi,P0095,Pillow Memory Foam,Home & Kitchen,116,42,803.6
2024-01-01,STR-DEL-01,Delhi,P0038,Chino Trousers,Clothing,14,16,2566.51
2024-01-01,STR-DEL-01,Delhi,P0034,Kurta Set,Clothing,427,11,4202.32
2024-01-01,STR-DEL-01,Delhi,P0185,Board Game Monopoly,Toys,0,29,1091.32
2024-01-01,STR-DEL-01,Delhi,P0080,Dark Chocolate 200g,Groceries,433,13,167.64
2024-01-01,STR-DEL-02,Delhi,P0036,Hoodie Zip-Up,Clothing,176,23,2359.18
2024-01-01,STR-DEL-02,Delhi,P0179,Digital Minimalism,Books,121,36,642.26
2024-01-01,STR-DEL-02,Delhi,P0052,Silk Scarf,Clothing,223,47,995.95
2024-01-01,STR-DEL-02,Delhi,P0141,Yoga Mat 6mm,Sports,28,45,3749.29
2024-01-01,STR-DEL-02,Delhi,P0095,Pillow Memory Foam,Home & Kitchen,421,23,787.54
2024-01-01,STR-DEL-02,Delhi,P0080,Dark Chocolate 200g,Groceries,260,30,194.62
2024-01-01,STR-DEL-02,Delhi,P0082,Muesli 1kg,Groceries,93,34,204.03
2024-01-01,STR-DEL-02,Delhi,P0132,Facial Serum Vitamin C,Beauty,412,28,273.36
2024-01-01,STR-DEL-02,Delhi,P0170,The Psychology of Money,Books,389,38,219.47
2024-01-01,STR-DEL-02,Delhi,P0121,Shampoo Anti-Dandruff 300ml,Beauty,486,49,3050.97
2024-01-01,STR-DEL-02,Delhi,P0134,Beard Oil 50ml,Beauty,451,15,3717.29
2024-01-01,STR-DEL-02,Delhi,P0177,The Subtle Art,Books,107,43,187.64
2024-01-01,STR-DEL-02,Delhi,P0183,Play-Doh 10pk,Toys,148,12,2719.06
2024-01-01,STR-DEL-02,Delhi,P0067,Honey Organic 500g,Groceries,313,46,186.08
2024-01-01,STR-DEL-02,Delhi,P0027,Cable Organiser Box,Electronics,249,23,4389.84
2024-01-01,STR-DEL-02,Delhi,P0185,Board Game Monopoly,Toys,19,11,1065.47
2024-01-01,STR-DEL-02,Delhi,P0086,Jaggery 1kg,Groceries,459,41,173.97
2024-01-01,STR-DEL-02,Delhi,P0064,Sugar 1kg,Groceries,420,18,417.23
2024-01-01,STR-DEL-02,Delhi,P0083,Biscuit Variety Pack,Groceries,228,48,414.57
2024-01-01,STR-DEL-02,Delhi,P0198,Globe Educational,Toys,116,21,217.96
2024-01-01,STR-DEL-02,Delhi,P0028,Mini Projector,Electronics,330,28,4359.17
2024-01-01,STR-DEL-02,Delhi,P0103,Towel Set Bath 4pc,Home & Kitchen,15,45,6394.26
2024-01-01,STR-DEL-02,Delhi,P0127,Nail Polish Set 6pc,Beauty,133,10,127.93
2024-01-01,STR-DEL-02,Delhi,P0006,LED Desk Lamp,Electronics,176,33,22719.05
2024-01-01,STR-DEL-02,Delhi,P0009,Keyboard Mechanical,Electronics,118,11,14643.08
2024-01-01,STR-DEL-02,Delhi,P0050,Raincoat Foldable,Clothing,146,49,1898.54
2024-01-01,STR-DEL-02,Delhi,P0152,Gym Bag Duffle,Sports,341,39,4635.84
2024-01-01,STR-DEL-02,Delhi,P0149,Cycling Gloves,Sports,28,34,1369.35
2024-01-01,STR-DEL-02,Delhi,P0047,Palazzo Pants,Clothing,39,35,661.2
2024-01-01,STR-DEL-02,Delhi,P0062,Toor Dal 1kg,Groceries,187,40,407.59
2024-01-01,STR-DEL-02,Delhi,P0014,Laptop Sleeve 15in,Electronics,339,23,6730.2
2024-01-01,STR-DEL-02,Delhi,P0071,Pasta Penne 500g,Groceries,213,20,149.38
2024-01-01,STR-DEL-02,Delhi,P0194,Card Game UNO,Toys,153,25,2512.43
2024-01-01,STR-DEL-02,Delhi,P0035,Track Pants,Clothing,156,42,1532.53
2024-01-01,STR-DEL-02,Delhi,P0166,Deep Work,Books,446,18,158.07
2024-01-01,STR-DEL-02,Delhi,P0175,Dune Frank Herbert,Books,93,49,1190.75
2024-01-01,STR-DEL-02,Delhi,P0140,Bath Bombs Set 4pc,Beauty,28,26,533.06
2024-01-01,STR-DEL-02,Delhi,P0109,Laundry Basket Foldable,Home & Kitchen,107,14,5433.35
2024-01-01,STR-DEL-02,Delhi,P0100,Water Bottle Steel 1L,Home & Kitchen,494,12,9136.6
2024-01-01,STR-DEL-02,Delhi,P0157,Swimming Goggles,Sports,51,17,2364.11
2024-01-01,STR-DEL-03,Delhi,P0118,Sunscreen SPF 50 50ml,Beauty,290,29,1986.57
2024-01-01,STR-DEL-03,Delhi,P0133,Makeup Remover 150ml,Beauty,392,47,2872.57
2024-01-01,STR-DEL-03,Delhi,P0097,Curtains Blackout 2pc,Home & Kitchen,75,44,10563.26
2024-01-01,STR-DEL-03,Delhi,P0042,Ethnic Dupatta,Clothing,388,29,365.21
2024-01-01,STR-DEL-03,Delhi,P0194,Card Game UNO,Toys,343,15,2348.72
2024-01-01,STR-DEL-03,Delhi,P0011,HDMI Cable 2m,Electronics,34,10,7619.79
2024-01-01,STR-DEL-03,Delhi,P0168,Wings of Fire APJ Kalam,Books,344,46,1054.53
2024-01-01,STR-DEL-03,Delhi,P0165,Rich Dad Poor Dad,Books,468,32,1067.84
2024-01-01,STR-DEL-03,Delhi,P0174,Educated Tara Westover,Books,82,45,1019.97
2024-01-01,STR-DEL-03,Delhi,P0105,Spice Rack 16pc,Home & Kitchen,308,49,2583.87
2024-01-01,STR-DEL-03,Delhi,P0116,Face Wash Gel 100ml,Beauty,116,17,2914.97
2024-01-01,STR-DEL-03,Delhi,P0163,Ikigai,Books,334,11,386.16
2024-01-01,STR-DEL-03,Delhi,P0125,Compact Powder,Beauty,229,40,65.59
2024-01-01,STR-DEL-03,Delhi,P0143,Skipping Rope Speed,Sports,62,38,1725.02
2024-01-01,STR-DEL-03,Delhi,P0092,Pressure Cooker 5L,Home & Kitchen,0,21,7234.04
2024-01-01,STR-DEL-03,Delhi,P0161,Atomic Habits,Books,21,23,173.93
2024-01-01,STR-DEL-03,Delhi,P0195,Slime Kit DIY,Toys,456,16,1241.54
2024-01-01,STR-DEL-03,Delhi,P0111,Vacuum Flask 1L,Home & Kitchen,187,38,10156.87
2024-01-01,STR-DEL-03,Delhi,P0062,Toor Dal 1kg,Groceries,491,22,457.95
2024-01-01,STR-DEL-03,Delhi,P0089,Cashew Nuts 250g,Groceries,209,21,65.55
2024-01-01,STR-DEL-03,Delhi,P0176,Harry Potter Box Set,Books,360,24,324.8
2024-01-01,STR-DEL-03,Delhi,P0072,Olive Oil 500ml,Groceries,318,13,659.31
2024-01-01,STR-DEL-03,Delhi,P0149,Cycling Gloves,Sports,327,23,1469.39
2024-01-01,STR-DEL-03,Delhi,P0179,Digital Minimalism,Books,185,38,649.73
2024-01-01,STR-DEL-03,Delhi,P0100,Water Bottle Steel 1L,Home & Kitchen,185,38,10163.05
2024-01-01,STR-DEL-03,Delhi,P0027,Cable Organiser Box,Electronics,320,29,4426.57
2024-01-01,STR-DEL-03,Delhi,P0177,The Subtle Art,Books,383,43,223.1
2024-01-01,STR-DEL-03,Delhi,P0154,Foam Roller 45cm,Sports,168,22,3957.26
2024-01-01,STR-DEL-03,Delhi,P0047,Palazzo Pants,Clothing,137,11,565.46
2024-01-01,STR-DEL-03,Delhi,P0130,Body Lotion 400ml,Beauty,403,23,2616.44
2024-01-01,STR-DEL-03,Delhi,P0087,Rock Salt 1kg,Groceries,259,36,788.13
2024-01-01,STR-DEL-03,Delhi,P0004,Power Bank 20000mAh,Electronics,0,35,8342.37
2024-01-01,STR-DEL-03,Delhi,P0109,Laundry Basket Foldable,Home & Kitchen,26,28,5412.92
2024-01-01,STR-DEL-03,Delhi,P0184,Hot Wheels 5 Car Pack,Toys,125,47,354.38
2024-01-01,STR-DEL-03,Delhi,P0182,Rubik's Cube 3x3,Toys,457,42,1672.03
2024-01-01,STR-DEL-03,Delhi,P0112,Cushion Cover Set 5pc,Home & Kitchen,52,14,2479.46
2024-01-01,STR-DEL-03,Delhi,P0159,Exercise Ball 65cm,Sports,406,42,1490.84
2024-01-01,STR-DEL-03,Delhi,P0033,Formal Shirt,Clothing,477,12,2219.99
2024-01-01,STR-DEL-03,Delhi,P0053,Gym Tank Top,Clothing,299,38,1381.52
2024-01-01,STR-DEL-03,Delhi,P0088,Saffron 1g,Groceries,408,49,324.12
2024-01-01,STR-DEL-04,Delhi,P0177,The Subtle Art,Books,331,10,177.27
2024-01-01,STR-DEL-04,Delhi,P0098,Dinner Set 24pc,Home & Kitchen,234,34,5266.96
2024-01-01,STR-DEL-04,Delhi,P0065,Wheat Flour 5kg,Groceries,472,24,526.83
2024-01-01,STR-DEL-04,Delhi,P0181,LEGO Classic 500pc,Toys,360,11,2070.95
2024-01-01,STR-DEL-04,Delhi,P0100,Water Bottle Steel 1L,Home & Kitchen,104,50,9298.2
2024-01-01,STR-DEL-04,Delhi,P0035,Track Pants,Clothing,205,27,1576.37
2024-01-01,STR-DEL-04,Delhi,P0064,Sugar 1kg,Groceries,74,24,457.36
2024-01-01,STR-DEL-04,Delhi,P0128,Perfume EDT 100ml,Beauty,131,36,3445.9
2024-01-01,STR-DEL-04,Delhi,P0109,Laundry Basket Foldable,Home & Kitchen,247,48,5143.64
2024-01-01,STR-DEL-04,Delhi,P0147,Football Size 5,Sports,488,18,4218.42
2024-01-01,STR-DEL-04,Delhi,P0088,Saffron 1g,Groceries,293,14,409.25
2024-01-01,STR-DEL-04,Delhi,P0001,Bluetooth Speaker,Electronics,34,30,20428.62
2024-01-01,STR-DEL-04,Delhi,P0156,Protein Shaker 700ml,Sports,271,16,1809.08
2024-01-01,STR-DEL-04,Delhi,P0059,Night Suit,Clothing,274,49,907.55
2024-01-01,STR-DEL-04,Delhi,P0028,Mini Projector,Electronics,394,30,4712.92
2024-01-01,STR-DEL-04,Delhi,P0022,Ring Light 10in,Electronics,57,44,24821.55
2024-01-01,STR-DEL-04,Delhi,P0154,Foam Roller 45cm,Sports,416,48,3565.38
2024-01-01,STR-DEL-04,Delhi,P0040,Linen Shirt,Clothing,11,18,2270.2
2024-01-01,STR-DEL-04,Delhi,P0106,Door Mat Coir,Home & Kitchen,103,27,6346.29
2024-01-01,STR-DEL-04,Delhi,P0160,Pull-Up Bar Doorway,Sports,296,25,1687.67
2024-01-01,STR-DEL-04,Delhi,P0005,Smartwatch Band,Electronics,493,12,29106.41
2024-01-01,STR-DEL-04,Delhi,P0121,Shampoo Anti-Dandruff 300ml,Beauty,383,12,2546.61
2024-01-01,STR-DEL-04,Delhi,P0070,Instant Noodles 12pk,Groceries,235,24,211.5
2024-01-01,STR-DEL-04,Delhi,P0067,Honey Organic 500g,Groceries,0,39,185.71
2024-01-01,STR-DEL-04,Delhi,P0112,Cushion Cover Set 5pc,Home & Kitchen,417,23,3206.93
2024-01-01,STR-DEL-04,Delhi,P0119,Lip Balm Tinted,Beauty,31,50,1918.99
2024-01-01,STR-DEL-04,Delhi,P0008,Portable SSD 512GB,Electronics,414,18,4328.75
2024-01-01,STR-DEL-04,Delhi,P0139,Face Scrub 100g,Beauty,424,43,2365.54
2024-01-01,STR-DEL-04,Delhi,P0144,Water Bottle Gym 750ml,Sports,175,42,6944.04
2024-01-01,STR-DEL-04,Delhi,P0021,Smart Plug WiFi,Electronics,475,21,30077.46
2024-01-01,STR-DEL-04,Delhi,P0116,Face Wash Gel 100ml,Beauty,321,49,2840.96
2024-01-01,STR-DEL-04,Delhi,P0174,Educated Tara Westover,Books,4,40,1008.2
2024-01-01,STR-DEL-04,Delhi,P0126,Foundation Liquid 30ml,Beauty,198,30,1285.88
2024-01-01,STR-DEL-04,Delhi,P0012,Phone Stand,Electronics,233,29,15866.35
2024-01-01,STR-DEL-04,Delhi,P0176,Harry Potter Box Set,Books,209,23,290.17
2024-01-01,STR-DEL-04,Delhi,P0127,Nail Polish Set 6pc,Beauty,449,46,149.89
2024-01-01,STR-DEL-04,Delhi,P0019,Portable Monitor 15in,Electronics,431,46,31570.72
2024-01-01,STR-DEL-04,Delhi,P0136,Eyeshadow Palette 12pc,Beauty,84,49,1672.4
2024-01-01,STR-DEL-04,Delhi,P0080,Dark Chocolate 200g,Groceries,176,33,162.37
2024-01-01,STR-DEL-04,Delhi,P0016,Surge Protector 6-Way,Electronics,209,49,18611.79
2024-01-01,STR-DEL-05,Delhi,P0082,Muesli 1kg,Groceries,392,22,175.24
2024-01-01,STR-DEL-05,Delhi,P0168,Wings of Fire APJ Kalam,Books,433,19,969.07
2024-01-01,STR-DEL-05,Delhi,P0193,Building Blocks 200pc,Toys,12,36,873.41
2024-01-01,STR-DEL-05,Delhi,P0180,Meditations Marcus Aurelius,Books,1,18,761.34
2024-01-01,STR-DEL-05,Delhi,P0163,Ikigai,Books,351,30,350.6
2024-01-01,STR-DEL-05,Delhi,P0070,Instant Noodles 12pk,Groceries,312,30,175.95
2024-01-01,STR-DEL-05,Delhi,P0062,Toor Dal 1kg,Groceries,0,24,461.21
2024-01-01,STR-DEL-05,Delhi,P0047,Palazzo Pants,Clothing,250,48,689.2
2024-01-01,STR-DEL-05,Delhi,P0173,12 Rules for Life,Books,165,35,719.88
2024-01-01,STR-DEL-05,Delhi,P0140,Bath Bombs Set 4pc,Beauty,104,14,474.44
2024-01-01,STR-DEL-05,Delhi,P0104,Chopping Board Bamboo,Home & Kitchen,110,46,6460.81
2024-01-01,STR-DEL-05,Delhi,P0111,Vacuum Flask 1L,Home & Kitchen,373,22,9466.39
2024-01-01,STR-DEL-05,Delhi,P0042,Ethnic Dupatta,Clothing,134,25,357.7
2024-01-01,STR-DEL-05,Delhi,P0052,Silk Scarf,Clothing,256,35,915.14
2024-01-01,STR-DEL-05,Delhi,P0057,Lehenga Choli,Clothing,194,27,970.55
2024-01-01,STR-DEL-05,Delhi,P0040,Linen Shirt,Clothing,215,27,2782.86
2024-01-01,STR-DEL-05,Delhi,P0155,Dumbbells 5kg Pair,Sports,271,42,1036.41
2024-01-01,STR-DEL-05,Delhi,P0063,Sunflower Oil 1L,Groceries,45,10,377.32
2024-01-01,STR-DEL-05,Delhi,P0048,Printed Kurti,Clothing,225,29,1180.76
2024-01-01,STR-DEL-05,Delhi,P0024,Streaming Stick,Electronics,250,19,7199.61
2024-01-01,STR-DEL-05,Delhi,P0195,Slime Kit DIY,Toys,97,14,1126.63
2024-01-01,STR-DEL-05,Delhi,P0098,Dinner Set 24pc,Home & Kitchen,463,49,5957.78
2024-01-01,STR-DEL-05,Delhi,P0043,Winter Sweater,Clothing,341,38,1113.87
2024-01-01,STR-DEL-05,Delhi,P0037,Polo T-Shirt,Clothing,152,50,3716.47
2024-01-01,STR-DEL-05,Delhi,P0166,Deep Work,Books,74,19,161.59
2024-01-01,STR-DEL-05,Delhi,P0044,Cotton Saree,Clothing,47,38,1461.06
2024-01-01,STR-DEL-05,Delhi,P0188,Chemistry Kit Kids,Toys,281,26,711.64
2024-01-01,STR-DEL-05,Delhi,P0159,Exercise Ball 65cm,Sports,185,34,1595.35
2024-01-01,STR-DEL-05,Delhi,P0106,Door Mat Coir,Home & Kitchen,127,29,6919.64
2024-01-01,STR-DEL-05,Delhi,P0185,Board Game Monopoly,Toys,336,11,1134.48
2024-01-01,STR-DEL-05,Delhi,P0012,Phone Stand,Electronics,82,43,17242.7
2024-01-01,STR-DEL-05,Delhi,P0085,Papad 200g,Groceries,437,31,246.39
2024-01-01,STR-DEL-05,Delhi,P0125,Compact Powder,Beauty,306,49,70.86
2024-01-01,STR-DEL-05,Delhi,P0167,Python Crash Course,Books,449,11,336.96
2024-01-01,STR-DEL-05,Delhi,P0120,Hair Oil Coconut 200ml,Beauty,491,19,648.51
2024-01-01,STR-DEL-05,Delhi,P0150,Running Armband,Sports,225,41,2437.06
2024-01-01,STR-DEL-05,Delhi,P0196,Drone Mini Kids,Toys,270,35,2688.12
2024-01-01,STR-DEL-05,Delhi,P0164,The Alchemist,Books,13,26,1108.7
2024-01-01,STR-DEL-05,Delhi,P0117,Moisturiser SPF 30,Beauty,496,18,971.18
2024-01-01,STR-DEL-05,Delhi,P0138,Lipstick Matte,Beauty,236,46,2344.05
2024-01-01,STR-BAN-01,Bangalore,P0149,Cycling Gloves,Sports,495,38,1673.34
2024-01-01,STR-BAN-01,Bangalore,P0176,Harry Potter Box Set,Books,343,12,340.62
2024-01-01,STR-BAN-01,Bangalore,P0160,Pull-Up Bar Doorway,Sports,329,36,1581.79
2024-01-01,STR-BAN-01,Bangalore,P0117,Moisturiser SPF 30,Beauty,303,42,979.03
2024-01-01,STR-BAN-01,Bangalore,P0156,Protein Shaker 700ml,Sports,102,13,1851.7
2024-01-01,STR-BAN-01,Bangalore,P0040,Linen Shirt,Clothing,380,35,2565.16
2024-01-01,STR-BAN-01,Bangalore,P0186,Nerf Blaster,Toys,411,16,936.06
2024-01-01,STR-BAN-01,Bangalore,P0088,Saffron 1g,Groceries,106,38,343.0
2024-01-01,STR-BAN-01,Bangalore,P0054,Oxford Shirt,Clothing,0,10,3655.69
2024-01-01,STR-BAN-01,Bangalore,P0126,Foundation Liquid 30ml,Beauty,173,38,1158.99
2024-01-01,STR-BAN-01,Bangalore,P0170,The Psychology of Money,Books,368,10,244.78
2024-01-01,STR-BAN-01,Bangalore,P0008,Portable SSD 512GB,Electronics,208,22,3975.35
2024-01-01,STR-BAN-01,Bangalore,P0120,Hair Oil Coconut 200ml,Beauty,377,14,575.73
2024-01-01,STR-BAN-01,Bangalore,P0050,Raincoat Foldable,Clothing,411,47,1625.54
2024-01-01,STR-BAN-01,Bangalore,P0058,Kids T-Shirt Pack,Clothing,347,40,2766.74
2024-01-01,STR-BAN-01,Bangalore,P0078,Milk Powder 500g,Groceries,400,45,321.23
2024-01-01,STR-BAN-01,Bangalore,P0006,LED Desk Lamp,Electronics,200,27,25611.41
2024-01-01,STR-BAN-01,Bangalore,P0044,Cotton Saree,Clothing,278,11,1558.04
2024-01-01,STR-BAN-01,Bangalore,P0095,Pillow Memory Foam,Home & Kitchen,303,10,719.57
2024-01-01,STR-BAN-01,Bangalore,P0090,Almonds 250g,Groceries,418,14,37.98
2024-01-01,STR-BAN-01,Bangalore,P0060,Dhoti Cotton,Clothing,0,44,1774.63
2024-01-01,STR-BAN-01,Bangalore,P0200,Train Set Electric,Toys,485,21,2173.86
2024-01-01,STR-BAN-01,Bangalore,P0154,Foam Roller 45cm,Sports,187,48,3162.88
2024-01-01,STR-BAN-01,Bangalore,P0094,Cotton Bedsheet King,Home & Kitchen,127,48,4774.81
2024-01-01,STR-BAN-01,Bangalore,P0139,Face Scrub 100g,Beauty,0,33,3033.24
2024-01-01,STR-BAN-01,Bangalore,P0085,Papad 200g,Groceries,285,49,281.57
2024-01-01,STR-BAN-01,Bangalore,P0052,Silk Scarf,Clothing,40,45,1101.75
2024-01-01,STR-BAN-01,Bangalore,P0041,Cargo Shorts,Clothing,11,44,2793.2
2024-01-01,STR-BAN-01,Bangalore,P0143,Skipping Rope Speed,Sports,127,41,2235.92
2024-01-01,STR-BAN-01,Bangalore,P0079,Mixed Dry Fruits 500g,Groceries,27,10,164.84
2024-01-01,STR-BAN-01,Bangalore,P0042,Ethnic Dupatta,Clothing,273,19,386.99
2024-01-01,STR-BAN-01,Bangalore,P0108,Photo Frame Set 5pc,Home & Kitchen,125,10,5256.24
2024-01-01,STR-BAN-01,Bangalore,P0026,Tablet Stand Adjustable,Electronics,167,49,12037.21
2024-01-01,STR-BAN-01,Bangalore,P0197,Art Supplies Box 80pc,Toys,150,28,1482.47
2024-01-01,STR-BAN-01,Bangalore,P0071,Pasta Penne 500g,Groceries,376,26,145.71
2024-01-01,STR-BAN-01,Bangalore,P0181,LEGO Classic 500pc,Toys,210,13,2258.98
2024-01-01,STR-BAN-01,Bangalore,P0158,Weight Gloves Pair,Sports,500,44,4359.66
2024-01-01,STR-BAN-01,Bangalore,P0036,Hoodie Zip-Up,Clothing,359,38,2549.06
2024-01-01,STR-BAN-01,Bangalore,P0188,Chemistry Kit Kids,Toys,302,36,666.51
2024-01-01,STR-BAN-01,Bangalore,P0152,Gym Bag Duffle,Sports,420,36,3995.77
2024-01-01,STR-BAN-02,Bangalore,P0130,Body Lotion 400ml,Beauty,94,18,3091.91
2024-01-01,STR-BAN-02,Bangalore,P0084,Pickle Mango 500g,Groceries,284,32,638.63
2024-01-01,STR-BAN-02,Bangalore,P0067,Honey Organic 500g,Groceries,173,29,154.36
2024-01-01,STR-BAN-02,Bangalore,P0010,Mouse Wireless,Electronics,335,36,2127.03
2024-01-01,STR-BAN-02,Bangalore,P0167,Python Crash Course,Books,94,31,404.59
2024-01-01,STR-BAN-02,Bangalore,P0113,Table Lamp Ceramic,Home & Kitchen,21,42,5176.1
2024-01-01,STR-BAN-02,Bangalore,P0160,Pull-Up Bar Doorway,Sports,188,35,1645.49
2024-01-01,STR-BAN-02,Bangalore,P0018,Pen Drive 64GB,Electronics,487,31,22060.01
2024-01-01,STR-BAN-02,Bangalore,P0200,Train Set Electric,Toys,266,38,2351.53
2024-01-01,STR-BAN-02,Bangalore,P0090,Almonds 250g,Groceries,26,49,38.08
2024-01-01,STR-BAN-02,Bangalore,P0154,Foam Roller 45cm,Sports,347,50,3361.3
2024-01-01,STR-BAN-02,Bangalore,P0181,LEGO Classic 500pc,Toys,236,42,1842.7
2024-01-01,STR-BAN-02,Bangalore,P0146,Badminton Racquet Pair,Sports,339,23,1382.11
2024-01-01,STR-BAN-02,Bangalore,P0079,Mixed Dry Fruits 500g,Groceries,350,10,176.23
2024-01-01,STR-BAN-02,Bangalore,P0196,Drone Mini Kids,Toys,249,23,2693.48
2024-01-01,STR-BAN-02,Bangalore,P0123,Face Mask Sheet 5pk,Beauty,278,12,2904.31
2024-01-01,STR-BAN-02,Bangalore,P0111,Vacuum Flask 1L,Home & Kitchen,34,46,8552.77
2024-01-01,STR-BAN-02,Bangalore,P0192,Doll House Furniture,Toys,26,26,826.76
2024-01-01,STR-BAN-02,Bangalore,P0094,Cotton Bedsheet King,Home & Kitchen,319,26,4957.08
2024-01-01,STR-BAN-02,Bangalore,P0045,Running Shorts,Clothing,112,43,575.26
2024-01-01,STR-BAN-02,Bangalore,P0036,Hoodie Zip-Up,Clothing,423,42,2209.47
2024-01-01,STR-BAN-02,Bangalore,P0178,Grit Angela Duckworth,Books,408,39,584.82
2024-01-01,STR-BAN-02,Bangalore,P0147,Football Size 5,Sports,267,46,3791.72
2024-01-01,STR-BAN-02,Bangalore,P0035,Track Pants,Clothing,372,12,1478.12
2024-01-01,STR-BAN-02,Bangalore,P0173,12 Rules for Life,Books,190,39,751.42
2024-01-01,STR-BAN-02,Bangalore,P0171,Zero to One,Books,224,27,1441.16
2024-01-01,STR-BAN-02,Bangalore,P0056,Bermuda Shorts,Clothing,8,13,2357.63
2024-01-01,STR-BAN-02,Bangalore,P0161,Atomic Habits,Books,139,22,156.21
2024-01-01,STR-BAN-02,Bangalore,P0038,Chino Trousers,Clothing,109,27,2836.24
2024-01-01,STR-BAN-02,Bangalore,P0093,Glass Storage Set,Home & Kitchen,42,44,8932.77
2024-01-01,STR-BAN-02,Bangalore,P0114,Dustbin Pedal 12L,Home & Kitchen,187,14,1868.87
2024-01-01,STR-BAN-02,Bangalore,P0142,Resistance Bands Set,Sports,359,42,4203.34
2024-01-01,STR-BAN-02,Bangalore,P0083,Biscuit Variety Pack,Groceries,491,27,357.14
2024-01-01,STR-BAN-02,Bangalore,P0121,Shampoo Anti-Dandruff 300ml,Beauty,497,44,2396.55
2024-01-01,STR-BAN-02,Bangalore,P0053,Gym Tank Top,Clothing,434,16,1389.75
2024-01-01,STR-BAN-02,Bangalore,P0186,Nerf Blaster,Toys,300,10,983.89
2024-01-01,STR-BAN-02,Bangalore,P0019,Portable Monitor 15in,Electronics,89,22,28227.86
2024-01-01,STR-BAN-02,Bangalore,P0052,Silk Scarf,Clothing,47,27,1186.39
2024-01-01,STR-BAN-02,Bangalore,P0022,Ring Light 10in,Electronics,0,33,27718.77
2024-01-01,STR-BAN-02,Bangalore,P0073,Black Pepper 100g,Groceries,307,49,573.22
2024-01-01,STR-BAN-03,Bangalore,P0043,Winter Sweater,Clothing,443,21,1229.79
2024-01-01,STR-BAN-03,Bangalore,P0008,Portable SSD 512GB,Electronics,483,33,4322.98
2024-01-01,STR-BAN-03,Bangalore,P0108,Photo Frame Set 5pc,Home & Kitchen,206,47,4787.43
2024-01-01,STR-BAN-03,Bangalore,P0098,Dinner Set 24pc,Home & Kitchen,158,43,5793.53
2024-01-01,STR-BAN-03,Bangalore,P0136,Eyeshadow Palette 12pc,Beauty,26,16,1624.16
2024-01-01,STR-BAN-03,Bangalore,P0142,Resistance Bands Set,Sports,357,30,4421.23
2024-01-01,STR-BAN-03,Bangalore,P0088,Saffron 1g,Groceries,335,22,349.01
2024-01-01,STR-BAN-03,Bangalore,P0048,Printed Kurti,Clothing,122,11,1191.41
